country,technology,politics,education,health,happiness,economic,equality,poverty
Qatar,-0.05030083084615672,1.0166582250863472,0.033851314546490874,0.8918114129125801,0.6911784712705914,1.7732382433376834,0.0728338001030137,0.4125564006206112
Romania,0.2526606471698282,0.0446286664496542,0.4878211351777958,0.5695704420105194,-0.6109181350386758,0.41976756752426964,0.4419307357688046,0.702706147231183
Russian Federation,0.31312977560889954,-0.4806921174130229,1.154243341273696,0.3705882197113407,-0.8655146370373711,0.5567335125561811,-0.1614063544737453,0.650091678559666
Rwanda,-1.2356441766449875,0.3136179674617126,-1.3450501867667808,-0.546114889866623,0.5452975324843111,-1.3824371150224004,-1.0800458232674504,-1.4603962829895305
Samoa,-0.602585277571073,0.3505246448186871,-0.17234537909317138,0.254557578223136,-0.11314191760569502,-0.20506186533074966,-0.177841125947437,0.5950701335317989
Sao Tome and Principe,1.0599229948248847,0.03665516713544445,-0.862603789403558,-0.04338722141647912,0.3965908651422135,-0.8427607136727896,0.22703189822734554,-1.4312597319760232
Saudi Arabia,-0.6447100525748336,0.22231166909856184,0.7567551031909707,0.5480193588810446,-0.17605123962422722,0.9801221285171895,-0.2987392782068026,0.8093597423768253
Senegal,-0.0031800641393023854,-0.18704756918120286,-1.1404755573931944,-0.5630262312545454,-0.08411365273430382,-0.9639754983248007,-0.20669775004683777,-0.19710721137973766
Serbia,0.5613563123914089,-0.04467994470282066,0.7954241443781025,0.6467799590328733,-1.2613461030786193,0.11409014877405965,0.10449122365665418,0.8721552439368353
Seychelles,0.09497643022115372,0.6022701848194604,-0.3418658061155879,0.39544748930897067,-0.10009897552925102,0.6635805589959853,-0.19958342134635926,0.6076897539510345
Sierra Leone,-0.6813022176051805,-0.9219983984087013,-1.323098259262887,-2.723747509786463,-0.342201162987748,-1.5829645009449895,0.31735889057931455,-1.4697220752651452
Singapore,1.5752697508320388,2.21653579291201,1.4324121328817663,1.1667604604135238,0.48669275576321075,1.6290808407242574,-0.7276369683079575,0.36260133709755626
Slovak Republic,0.2588675449125734,0.5525816994118378,0.5104666523951847,0.7391791927802462,-0.4499223260092276,0.8193636474183242,1.6004667054033987,0.627376361805042
Slovenia,0.14999166061365082,0.9816684496842225,1.2508198267938222,1.0528426855714175,0.18682695120614679,1.0149318168574641,1.6117374634551291,1.0013739512976643
Somalia,-0.804793019092683,-2.0080620594471528,-0.9399518281019834,-2.3147950465733147,0.8588019590994938,-1.8280266221572203,0.12604811854360756,-2.1381570347291827
South Africa,0.1347253940758952,0.20268809783230426,-0.09570883460911364,-0.7069664291858687,-0.04497906600030113,0.1926283404460317,-3.5189028430159475,0.14018437988439758
South Sudan,-0.804793019092683,-1.8423369987936504,-1.961105170914865,-1.800038365162897,-1.4346956174626913,-0.9326626010004678,-0.8309371433234932,-2.7738395333210226
Spain,0.15842588050858628,0.9866647169502141,1.2478054493535826,1.1765782785004084,-0.15563000747906122,1.1523232378413917,0.41799793740330704,0.9184062567531142
Sri Lanka,-0.5157905078402226,-0.1843078510977039,-0.01801856470154617,0.6561981939667467,0.9688828725673826,-0.2758990459008891,-0.23667364439833266,0.5799265890287162
St. Lucia,-0.1824742221191767,0.7027640687240944,-0.20440632559754954,0.3565258442862662,-0.10009897552925102,0.4213720437351926,-1.7022097018482378,0.7239211967231698
Sudan,-0.640793899345988,-1.5041836930049652,-1.1634698688510712,-0.9215110943141744,-1.1862760075085044,-1.1052457218865541,0.4304675867228013,-1.0787191148669975
Suriname,0.10599731312572445,-0.22458216557249533,-0.6485890629644467,0.11222194611611352,0.41070358661815837,0.2631623507637647,0.0728338001030137,1.2441331905625943
Sweden,0.4867178198285642,2.0566201558024244,1.0146260039234245,1.139676178290905,1.2052045298493,1.6040617892614417,1.2045944357200145,1.0649336982361204
Switzerland,0.6586443161591324,2.1112513452814783,0.6037216365044344,1.1666940860127748,1.067165830875113,1.9007060549645205,0.7039534442833439,0.6505964633764354
Syrian Arab Republic,-0.6602547550871745,-1.36274642565174,-0.1838820628989549,0.025287526265779136,-1.0629224038964098,-0.5563377418588331,-0.2987392782068026,0.5231113945438552
Tajikistan,0.22390053552995648,-0.9881111536571561,0.012150286421341555,-0.2847792918099555,-0.16182071300413117,-1.2345619331269915,0.4984127866903037,0.44624177609179805
Tanzania,-1.2280097279924926,-0.5707417334698802,-1.5163155093116067,-0.9285803830014827,0.2400597519257254,-1.2089016056595492,-0.2504225285327405,-1.165448441422305
Thailand,0.6963649978339794,-0.005567396589944373,0.3537554760955013,0.5922746135408367,1.6798962714912378,0.0906910705183587,0.057968480278866884,0.567699894952823
